region,name,class,TargetGene,TargetGeneTSS,TargetGeneExpression,distance,isSelfPromoter,ABC.Score,CellType,Disease,score_category
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,DNAJC28,34864030,,87430.0,False,0.015649,spleen-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34776084-34777655,genic,URB1,33765312,,1011557.5,False,0.017679,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,TMEM50B,34852316,,75716.0,False,0.015163,heart_ventricle-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34776084-34777655,genic,DONSON,34961014,,184144.5,False,0.020065,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,IFNGR2,34775201,,1399.0,False,0.171109,heart_ventricle-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34776084-34777655,genic,SON,34915343,,138473.5,False,0.017691,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,IFNAR2,34602199,,174401.0,False,0.022519,heart_ventricle-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776084-34777655,genic,GART,34914464,,137594.5,False,0.018533,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,IL10RB,34638664,,137936.0,False,0.024561,heart_ventricle-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776084-34777655,genic,MIS18A,33651376,,1125493.5,False,0.016428,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776359-34777340,genic,IFNAR2,34602199,,174650.5,False,0.022212,THP_pmaLPS_ATAC_72h,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776084-34777655,genic,DNAJC28,34864030,,87160.5,False,0.030321,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776359-34777340,genic,IL10RB,34638664,,138185.5,False,0.022242,THP_pmaLPS_ATAC_72h,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776084-34777655,genic,TMEM50B,34852316,,75446.5,False,0.032349,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776359-34777340,genic,DNAJC28,34864030,,87180.5,False,0.016567,THP_pmaLPS_ATAC_72h,IBD,Low
chr21:34776694-34776695,genic|chr21:34776085-34777423,genic,IFNGR2,34775201,,1553.0,False,0.089939,mammary_epithelial_cell-Roadmap,IBD,High
chr21:34776694-34776695,genic|chr21:34776085-34777423,genic,IFNAR1,34697213,,79541.0,False,0.015044,mammary_epithelial_cell-Roadmap,IBD,Low
chr21:34776694-34776695,genic|chr21:34776107-34776965,genic,IFNAR1,34697213,,79323.0,False,0.01813,HAP1,IBD,Low
chr21:34776694-34776695,genic|chr21:34776107-34776965,genic,IL10RB,34638664,,137872.0,False,0.019328,HAP1,IBD,Low
chr21:34776694-34776695,genic|chr21:34776107-34776965,genic,IFNGR2,34775201,,1335.0,False,0.151691,HAP1,IBD,High
chr21:34776694-34776695,genic|chr21:34776107-34776965,genic,IL10RB-AS1,34638565,,137971.0,False,0.019328,HAP1,IBD,Low
chr21:34776694-34776695,genic|chr21:34776107-34776965,genic,IFNAR2,34602199,,174337.0,False,0.016776,HAP1,IBD,Low
chr21:34776694-34776695,genic|chr21:34776224-34776932,genic,IFNAR1,34697213,,79365.0,False,0.017723,THP_pmaLPS_ATAC_120h,IBD,Low
chr21:34776694-34776695,genic|chr21:34776146-34777161,genic,IFNAR2,34602199,,174454.5,False,0.016806,pancreas-Roadmap,IBD,Low
chr21:34776694-34776695,genic|chr21:34776231-34776891,genic,IFNAR1,34697213,,79348.0,False,0.017233,megakaryocyte-erythroid_progenitor-Corces2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776368-34776868,genic,IFNGR2,34775201,,1417.0,False,0.265636,sigmoid_colon-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34776146-34777161,genic,IL10RB,34638664,,137989.5,False,0.01665,pancreas-Roadmap,IBD,Low
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,IFNAR2,34602199,,174637.0,False,0.030166,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,OLIG1,34442449,,334387.0,False,0.023239,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,C21orf62-AS1,34144410,,632426.0,False,0.019019,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,IL10RB-AS1,34638565,,138271.0,False,0.030722,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,PAXBP1,34144169,,632667.0,False,0.019019,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,C21orf59,33984918,,791918.0,False,0.017473,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,EVA1C,33784744,,992092.0,False,0.01933,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,URB1-AS1,33765441,,1011395.0,False,0.015359,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,URB1,33765312,,1011524.0,False,0.015358,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,IL10RB,34638664,,138172.0,False,0.030722,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,IFNAR1,34697213,,79623.0,False,0.032687,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,ITSN1,35014705,,237869.0,False,0.016324,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,IFNGR2,34775201,,1635.0,False,0.183207,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,High
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,TMEM50B,34852316,,75480.0,False,0.026756,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,CRYZL1,35014160,,237324.0,False,0.016324,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,DNAJC28,34864030,,87194.0,False,0.025531,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,GART,34914464,,137628.0,False,0.016097,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,SON,34915343,,138507.0,False,0.015528,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776166-34777506,genic,DONSON,34961014,,184178.0,False,0.016737,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776172-34776964,genic,IFNGR2,34775201,,1367.0,False,0.066551,CD4-positive_helper_T_cell-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34776181-34776849,genic,IFNGR2,34775201,,1314.0,False,0.047188,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,IBD,High
chr21:34776694-34776695,genic|chr21:34776183-34777359,genic,IFNAR2,34602199,,174572.0,False,0.021302,stomach-Roadmap,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776183-34777359,genic,IL10RB-AS1,34638565,,138206.0,False,0.019435,stomach-Roadmap,IBD,Low
chr21:34776694-34776695,genic|chr21:34776183-34777359,genic,IFNGR2,34775201,,1570.0,False,0.140315,stomach-Roadmap,IBD,High
chr21:34776694-34776695,genic|chr21:34776183-34777359,genic,IFNAR1,34697213,,79558.0,False,0.018703,stomach-Roadmap,IBD,Low
chr21:34776694-34776695,genic|chr21:34776183-34777359,genic,IL10RB,34638664,,138107.0,False,0.019434,stomach-Roadmap,IBD,Low
chr21:34776694-34776695,genic|chr21:34776203-34776922,genic,IFNGR2,34775201,,1361.5,False,0.044012,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,IBD,High
chr21:34776694-34776695,genic|chr21:34776207-34776874,genic,IFNGR2,34775201,,1339.5,False,0.02079,skeletal_muscle_myoblast-Roadmap,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776215-34777279,genic,IFNAR2,34602199,,174548.0,False,0.020838,HT29,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776215-34777279,genic,IL10RB-AS1,34638565,,138182.0,False,0.021209,HT29,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776215-34777279,genic,IL10RB,34638664,,138083.0,False,0.021209,HT29,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776215-34777279,genic,IFNAR1,34697213,,79534.0,False,0.021514,HT29,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776215-34777279,genic,IFNGR2,34775201,,1546.0,False,0.143413,HT29,IBD,High
chr21:34776694-34776695,genic|chr21:34776220-34776930,genic,IFNGR2,34775201,,1374.0,False,0.062758,A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap,IBD,High
chr21:34776694-34776695,genic|chr21:34776224-34776932,genic,IFNGR2,34775201,,1377.0,False,0.101807,THP_pmaLPS_ATAC_120h,IBD,High
chr21:34776694-34776695,genic|chr21:34776269-34778018,genic,IFNGR2,34775201,,1942.5,False,0.107112,CD14-positive_monocytes-Roadmap,IBD,High
chr21:34776694-34776695,genic|chr21:34776226-34776898,genic,IFNGR2,34775201,,1361.0,False,0.033387,CD8-positive_alpha-beta_T_cell-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776269-34778018,genic,IFNAR1,34697213,,79930.5,False,0.01632,CD14-positive_monocytes-Roadmap,IBD,Low
chr21:34776694-34776695,genic|chr21:34776231-34776891,genic,IFNGR2,34775201,,1360.0,False,0.132966,megakaryocyte-erythroid_progenitor-Corces2016,IBD,High
chr21:34776694-34776695,genic|chr21:34776231-34776891,genic,IL10RB,34638664,,137897.0,False,0.01717,megakaryocyte-erythroid_progenitor-Corces2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776231-34776891,genic,IFNAR2,34602199,,174362.0,False,0.016345,megakaryocyte-erythroid_progenitor-Corces2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776231-34776891,genic,IL10RB-AS1,34638565,,137996.0,False,0.01717,megakaryocyte-erythroid_progenitor-Corces2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776232-34777274,genic,IFNAR2,34602199,,174554.0,False,0.020754,small_intestine_fetal-Roadmap,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776232-34777274,genic,IFNAR1,34697213,,79540.0,False,0.021588,small_intestine_fetal-Roadmap,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776232-34777274,genic,IFNGR2,34775201,,1552.0,False,0.143309,small_intestine_fetal-Roadmap,IBD,High
chr21:34776694-34776695,genic|chr21:34776232-34777274,genic,TMEM50B,34852316,,75563.0,False,0.0167,small_intestine_fetal-Roadmap,IBD,Low
chr21:34776694-34776695,genic|chr21:34776232-34777274,genic,DNAJC28,34864030,,87277.0,False,0.015944,small_intestine_fetal-Roadmap,IBD,Low
chr21:34776694-34776695,genic|chr21:34776232-34777274,genic,IL10RB-AS1,34638565,,138188.0,False,0.019889,small_intestine_fetal-Roadmap,IBD,Low
chr21:34776694-34776695,genic|chr21:34776232-34777274,genic,IL10RB,34638664,,138089.0,False,0.019889,small_intestine_fetal-Roadmap,IBD,Low
chr21:34776694-34776695,genic|chr21:34776236-34776977,genic,IFNGR2,34775201,,1405.5,False,0.066401,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,IBD,High
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,PAXBP1,34144169,,632555.5,False,0.015928,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,IFNAR2,34602199,,174525.5,False,0.027695,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,EVA1C,33784744,,991980.5,False,0.016203,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,OLIG1,34442449,,334275.5,False,0.017814,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776250-34777282,genic,IFNAR1,34697213,,79553.0,False,0.01957,LNCAP,IBD,Low
chr21:34776694-34776695,genic|chr21:34776250-34777282,genic,IL10RB,34638664,,138102.0,False,0.022781,LNCAP,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,C21orf62-AS1,34144410,,632314.5,False,0.015928,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,IL10RB-AS1,34638565,,138159.5,False,0.028393,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,LINC00945,34430134,,346590.5,False,0.017326,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776250-34777282,genic,IL10RB-AS1,34638565,,138201.0,False,0.022781,LNCAP,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776250-34777282,genic,IFNAR2,34602199,,174567.0,False,0.023863,LNCAP,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776250-34777282,genic,IFNGR2,34775201,,1565.0,False,0.180391,LNCAP,IBD,High
chr21:34776694-34776695,genic|chr21:34776250-34777282,genic,TMEM50B,34852316,,75550.0,False,0.01544,LNCAP,IBD,Low
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,ITSN1,35014705,,237980.5,False,0.016721,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776368-34776868,genic,IFNAR2,34602199,,174419.0,False,0.036439,sigmoid_colon-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,DONSON,34961014,,184289.5,False,0.016044,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776284-34777147,genic,IL10RB-AS1,34638565,,138150.5,False,0.01754,THP-1_monocyte-VanBortle2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,GART,34914464,,137739.5,False,0.015892,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Low
chr21:34776694-34776695,genic|chr21:34776284-34777147,genic,IFNAR1,34697213,,79502.5,False,0.023542,THP-1_monocyte-VanBortle2017,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,TMEM50B,34852316,,75591.5,False,0.025143,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776359-34777340,genic,IFNAR1,34697213,,79636.5,False,0.02675,THP_pmaLPS_ATAC_72h,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776250-34777199,genic,IFNAR1,34697213,,79511.5,False,0.030028,CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776361-34776861,genic,IFNGR2,34775201,,1410.0,False,0.097399,THP_pmaLPS_ATAC_96h,IBD,High
chr21:34776694-34776695,genic|chr21:34776252-34776888,genic,IFNGR2,34775201,,1369.0,False,0.0425,natural_killer_cell-Corces2016,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776368-34776868,genic,IL10RB,34638664,,137954.0,False,0.040186,sigmoid_colon-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776368-34776868,genic,C21orf62-AS1,34144410,,632208.0,False,0.016447,sigmoid_colon-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34776368-34776868,genic,PAXBP1,34144169,,632449.0,False,0.016447,sigmoid_colon-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34776401-34776901,genic,IFNGR2,34775201,,1450.0,False,0.065163,Panc1-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34776368-34776868,genic,IFNAR1,34697213,,79405.0,False,0.033504,sigmoid_colon-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776424-34776924,genic,IFNGR2,34775201,,1473.0,False,0.049958,CD34-positive_mobilized-Roadmap,IBD,High
chr21:34776694-34776695,genic|chr21:34776368-34776868,genic,TMEM50B,34852316,,75698.0,False,0.021138,sigmoid_colon-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776359-34777340,genic,TMEM50B,34852316,,75466.5,False,0.017343,THP_pmaLPS_ATAC_72h,IBD,Low
chr21:34776694-34776695,genic|chr21:34776377-34777750,genic,IFNGR2,34775201,,1862.5,False,0.115618,B_cell-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34776284-34777147,genic,IFNAR2,34602199,,174516.5,False,0.017554,THP-1_monocyte-VanBortle2017,IBD,Low
chr21:34776694-34776695,genic|chr21:34776377-34777750,genic,IFNAR1,34697213,,79850.5,False,0.016122,B_cell-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34776284-34777268,genic,IFNGR2,34775201,,1575.0,False,0.111,uterus-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34776377-34777750,genic,IFNAR2,34602199,,174864.5,False,0.015396,B_cell-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34776368-34776868,genic,IL10RB-AS1,34638565,,138053.0,False,0.040186,sigmoid_colon-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776395-34777290,genic,IFNGR2,34775201,,1641.5,False,0.0811,HCT116-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34776346-34776846,genic,IFNGR2,34775201,,1395.0,False,0.08368,THP_pmaLPS_ATAC_0h,IBD,High
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,IFNAR1,34697213,,79387.0,False,0.023524,heart_ventricle-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,IFNAR2,34602199,,174401.0,False,0.019288,spleen-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34776359-34777340,genic,IL10RB-AS1,34638565,,138284.5,False,0.022243,THP_pmaLPS_ATAC_72h,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,IFNGR2,34775201,,1399.0,False,0.14206,spleen-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34776361-34776861,genic,IFNAR1,34697213,,79398.0,False,0.01552,THP_pmaLPS_ATAC_96h,IBD,Low
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,TMEM50B,34852316,,75716.0,False,0.016453,spleen-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34776359-34777340,genic,IFNGR2,34775201,,1648.5,False,0.162648,THP_pmaLPS_ATAC_72h,IBD,High
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,IL10RB,34638664,,137936.0,False,0.021431,spleen-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,IFNAR1,34697213,,79387.0,False,0.023852,spleen-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776368-34776868,genic,DNAJC28,34864030,,87412.0,False,0.021742,sigmoid_colon-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776350-34776850,genic,IL10RB-AS1,34638565,,138035.0,False,0.024561,heart_ventricle-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776400-34776900,genic,IFNGR2,34775201,,1449.0,False,0.038017,brite_adipose-Loft2014,IBD,Mid
chr21:34776694-34776695,genic|chr21:34776412-34777249,genic,IFNGR2,34775201,,1629.5,False,0.03739,CD3-positive_T_cell-Roadmap,IBD,Mid
chr7:107443832-107443833,promoter|chr7:107443428-107444320,promoter,SLC26A3,107443678,,196.0,True,0.163884,large_intestine_fetal-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11348590-11350893,promoter,SOCS1,11350039,,297.5,True,0.112994,osteoblast-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11348592-11351562,promoter,SOCS1,11350039,,38.0,True,0.227276,spinal_cord_fetal-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349452-11351549,promoter,SOCS1,11350039,,461.5,True,0.218808,stomach_fetal-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11348592-11351562,promoter,PRM3,11367452,,17375.0,False,0.102035,spinal_cord_fetal-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349320-11350864,promoter,SOCS1,11350039,,53.0,True,0.175772,HT29,IBD,High
chr16:11349677-11349678,promoter|chr16:11348602-11351806,promoter,SOCS1,11350039,,165.0,True,0.279711,H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349357-11350958,promoter,SOCS1,11350039,,118.5,True,0.159099,fibroblast_of_dermis-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11348668-11350887,promoter,PRM3,11367452,,17674.5,False,0.10351,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,IBD,High
chr16:11349677-11349678,promoter|chr16:11348668-11350887,promoter,SOCS1,11350039,,261.5,True,0.165404,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,IBD,High
chr16:11349677-11349678,promoter|chr16:11348673-11351551,promoter,SOCS1,11350039,,73.0,True,0.340524,large_intestine_fetal-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349458-11350496,promoter,SOCS1,11350039,,62.0,True,0.115825,THP_pmaLPS_ATAC_96h,IBD,High
chr16:11349677-11349678,promoter|chr16:11348739-11351682,promoter,SOCS1,11350039,,171.5,True,0.234058,body_of_pancreas-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349464-11350916,promoter,SOCS1,11350039,,151.0,True,0.206545,MCF10A-Ji2017,IBD,High
chr16:11349677-11349678,promoter|chr16:11348799-11350289,promoter,SOCS1,11350039,,495.0,True,0.105916,thyroid_gland-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11348894-11350489,promoter,SOCS1,11350039,,347.5,True,0.112681,CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016,IBD,High
chr16:11349677-11349678,promoter|chr16:11349099-11351539,promoter,SOCS1,11350039,,280.0,True,0.256006,bipolar_neuron_from_iPSC-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349520-11350473,promoter,SOCS1,11350039,,42.5,True,0.100129,THP1-Engreitz,IBD,High
chr16:11349677-11349678,promoter|chr16:11349143-11350974,promoter,SOCS1,11350039,,19.5,True,0.27808,mammary_epithelial_cell-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349527-11350538,promoter,SOCS1,11350039,,6.5,True,0.285299,THP_pmaLPS_ATAC_72h,IBD,High
chr16:11349677-11349678,promoter|chr16:11349185-11351616,promoter,SOCS1,11350039,,361.5,True,0.402294,uterus-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349372-11351544,promoter,SOCS1,11350039,,419.0,True,0.265424,muscle_of_trunk_fetal-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349185-11351616,promoter,PRM3,11367452,,17051.5,False,0.215259,uterus-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349384-11350957,promoter,SOCS1,11350039,,131.5,True,0.226484,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349185-11351616,promoter,LOC105371083,11439069,,88668.5,False,0.103031,uterus-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349272-11350949,promoter,SOCS1,11350039,,71.5,True,0.159295,adrenal_gland_fetal-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349185-11351616,promoter,RMI2,11439294,,88893.5,False,0.103034,uterus-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349418-11350564,promoter,SOCS1,11350039,,48.0,True,0.136947,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,High
chr16:11349677-11349678,promoter|chr16:11349212-11350964,promoter,SOCS1,11350039,,49.0,True,0.27287,LoVo,IBD,High
chr16:11349677-11349678,promoter|chr16:11349308-11351532,promoter,SOCS1,11350039,,381.0,True,0.197048,H9-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349225-11350950,promoter,SOCS1,11350039,,48.5,True,0.137083,HepG2-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349230-11351548,promoter,SOCS1,11350039,,350.0,True,0.179229,induced_pluripotent_stem_cell-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349396-11350976,promoter,SOCS1,11350039,,147.0,True,0.317369,HAP1,IBD,High
chr16:11349677-11349678,promoter|chr16:11349253-11350956,promoter,SOCS1,11350039,,65.5,True,0.335684,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017,IBD,High
chr16:11349677-11349678,promoter|chr16:11349253-11350956,promoter,PRM3,11367452,,17347.5,False,0.182495,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017,IBD,High
chr16:11349677-11349678,promoter|chr16:11349255-11350926,promoter,SOCS1,11350039,,51.5,True,0.216084,MCF10A_treated_with_TAM24hr-Ji2017,IBD,High
chr16:11349677-11349678,promoter|chr16:11349257-11350893,promoter,SOCS1,11350039,,36.0,True,0.126523,MM.1S-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349270-11350934,promoter,SOCS1,11350039,,63.0,True,0.172955,HCT116-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349387-11350967,promoter,SOCS1,11350039,,138.0,True,0.185063,fibroblast_of_arm-ENCODE,IBD,High
